full_text,text_clean,tokenize,stopwords,stemmed
@_NusantaraLand_ @gibran_tweet @Alie_Fahnoor @BANGSAygSUJUD @AndriDesvi10785 @bengkeldodo @Bank_Joee_ @hartonometroadv @segorosegoro1 @prabowo @prabowogibran2 Dia bukan reprentasi anak muda yg selayaknya berprestasi .. Tapi sebagai tokoh anak muda yg mengajarkan menabrak konstitusi. Menciptaka Sejarah Terburuk di negeri ini yg akan di tiru generasi berikutx.,nusantaraland gibrantweet aliefahnoor bangsaygsujud andridesvi bengkeldodo bankjoee hartonometroadv segorosegoro prabowo prabowogibran dia bukan reprentasi anak muda yg selayaknya berprestasi  tapi sebagai tokoh anak muda yg mengajarkan menabrak konstitusi menciptaka sejarah terburuk di negeri ini yg akan di tiru generasi berikutx,"['nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'dia', 'bukan', 'reprentasi', 'anak', 'muda', 'yg', 'selayaknya', 'berprestasi', 'tapi', 'sebagai', 'tokoh', 'anak', 'muda', 'yg', 'mengajarkan', 'menabrak', 'konstitusi', 'menciptaka', 'sejarah', 'terburuk', 'di', 'negeri', 'ini', 'yg', 'akan', 'di', 'tiru', 'generasi', 'berikutx']","['nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'bukan', 'reprentasi', 'anak', 'muda', 'yg', 'selayaknya', 'berprestasi', 'tokoh', 'anak', 'muda', 'yg', 'mengajarkan', 'menabrak', 'konstitusi', 'menciptaka', 'sejarah', 'terburuk', 'negeri', 'yg', 'tiru', 'generasi', 'berikutx']","['nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'bukan', 'reprentasi', 'anak', 'muda', 'yg', 'layak', 'prestasi', 'tokoh', 'anak', 'muda', 'yg', 'ajar', 'tabrak', 'konstitusi', 'menciptaka', 'sejarah', 'buruk', 'negeri', 'yg', 'tiru', 'generasi', 'berikutx']"
@PartaiSocmed Apa iya kalian mau pilih orang yg dua kali di kalah kan Jokowi...?yg kwalitasnya di bawah Jokowi .itu namanya kemunduran..harusnya capres itu Gibran terbukti Gibran lebih baik saat debat..gak cuma joged joged boneka Mampang. https://t.co/fbjNG9hQzU,partaisocmed apa iya kalian mau pilih orang yg dua kali di kalah kan jokowiyg kwalitasnya di bawah jokowi itu namanya kemunduranharusnya capres itu gibran terbukti gibran lebih baik saat debatgak cuma joged joged boneka mampang httpstcofbjnghqzu,"['partaisocmed', 'apa', 'iya', 'kalian', 'mau', 'pilih', 'orang', 'yg', 'dua', 'kali', 'di', 'kalah', 'kan', 'jokowiyg', 'kwalitasnya', 'di', 'bawah', 'jokowi', 'itu', 'namanya', 'kemunduranharusnya', 'capres', 'itu', 'gibran', 'terbukti', 'gibran', 'lebih', 'baik', 'saat', 'debatgak', 'cuma', 'joged', 'joged', 'boneka', 'mampang', 'httpstcofbjnghqzu']","['partaisocmed', 'apa', 'iya', 'kalian', 'mau', 'pilih', 'orang', 'yg', 'kali', 'kalah', 'kan', 'jokowiyg', 'kwalitasnya', 'bawah', 'jokowi', 'namanya', 'kemunduranharusnya', 'capres', 'gibran', 'terbukti', 'gibran', 'lebih', 'baik', 'debatgak', 'cuma', 'joged', 'joged', 'boneka', 'mampang', 'httpstcofbjnghqzu']","['partaisocmed', 'apa', 'iya', 'kalian', 'mau', 'pilih', 'orang', 'yg', 'kali', 'kalah', 'kan', 'jokowiyg', 'kwalitasnya', 'bawah', 'jokowi', 'nama', 'kemunduranharusnya', 'capres', 'gibran', 'bukti', 'gibran', 'lebih', 'baik', 'debatgak', 'cuma', 'joged', 'joged', 'boneka', 'mampang', 'httpstcofbjnghqzu']"
"@MuhIqbal252 @DedynurPalakka @gibran_tweet Yah kalau udah sekandang ama Gibran mau apa lagi, ntar pawang kagak kasih makan siang gratis ekakakka https://t.co/tGqCIqeeMf",muhiqbal dedynurpalakka gibrantweet yah kalau udah sekandang ama gibran mau apa lagi ntar pawang kagak kasih makan siang gratis ekakakka httpstcotgqciqeemf,"['muhiqbal', 'dedynurpalakka', 'gibrantweet', 'yah', 'kalau', 'udah', 'sekandang', 'ama', 'gibran', 'mau', 'apa', 'lagi', 'ntar', 'pawang', 'kagak', 'kasih', 'makan', 'siang', 'gratis', 'ekakakka', 'httpstcotgqciqeemf']","['muhiqbal', 'dedynurpalakka', 'gibrantweet', 'yah', 'kalau', 'udah', 'sekandang', 'ama', 'gibran', 'mau', 'apa', 'ntar', 'pawang', 'kagak', 'kasih', 'makan', 'siang', 'gratis', 'ekakakka', 'httpstcotgqciqeemf']","['muhiqbal', 'dedynurpalakka', 'gibrantweet', 'yah', 'kalau', 'udah', 'kandang', 'ama', 'gibran', 'mau', 'apa', 'ntar', 'pawang', 'kagak', 'kasih', 'makan', 'siang', 'gratis', 'ekakakka', 'httpstcotgqciqeemf']"
@zy_zy_its_me @gibran_tweet Iya Ganjar prestasinya ga sebanding dengan Gibran yang pamannya dipecat dari ketua MK karena ga punya moral. Harusnya kalian punya rasa malu kalau ngtwit. Jangan jadi manusia yang sangat jahat dengan bangga pada satu perbuatan yang sangat merusak. Ingat etika harus dijunjung.,zyzyitsme gibrantweet iya ganjar prestasinya ga sebanding dengan gibran yang pamannya dipecat dari ketua mk karena ga punya moral harusnya kalian punya rasa malu kalau ngtwit jangan jadi manusia yang sangat jahat dengan bangga pada satu perbuatan yang sangat merusak ingat etika harus dijunjung,"['zyzyitsme', 'gibrantweet', 'iya', 'ganjar', 'prestasinya', 'ga', 'sebanding', 'dengan', 'gibran', 'yang', 'pamannya', 'dipecat', 'dari', 'ketua', 'mk', 'karena', 'ga', 'punya', 'moral', 'harusnya', 'kalian', 'punya', 'rasa', 'malu', 'kalau', 'ngtwit', 'jangan', 'jadi', 'manusia', 'yang', 'sangat', 'jahat', 'dengan', 'bangga', 'pada', 'satu', 'perbuatan', 'yang', 'sangat', 'merusak', 'ingat', 'etika', 'harus', 'dijunjung']","['zyzyitsme', 'gibrantweet', 'iya', 'ganjar', 'prestasinya', 'ga', 'sebanding', 'gibran', 'pamannya', 'dipecat', 'ketua', 'mk', 'ga', 'punya', 'moral', 'harusnya', 'kalian', 'punya', 'rasa', 'malu', 'kalau', 'ngtwit', 'jangan', 'jadi', 'manusia', 'sangat', 'jahat', 'bangga', 'satu', 'perbuatan', 'sangat', 'merusak', 'ingat', 'etika', 'dijunjung']","['zyzyitsme', 'gibrantweet', 'iya', 'ganjar', 'prestasi', 'ga', 'banding', 'gibran', 'paman', 'pecat', 'ketua', 'mk', 'ga', 'punya', 'moral', 'harus', 'kalian', 'punya', 'rasa', 'malu', 'kalau', 'ngtwit', 'jangan', 'jadi', 'manusia', 'sangat', 'jahat', 'bangga', 'satu', 'buat', 'sangat', 'rusak', 'ingat', 'etika', 'junjung']"
@DokterTifa Setiap video2 Gibran lewat di tl cuma kukewat2i aja. Harus mengumpulkan kekuatan untuk menahan malu liatnya 😭 Dia yang ngomong aku yg malu 😂,doktertifa setiap video gibran lewat di tl cuma kukewati aja harus mengumpulkan kekuatan untuk menahan malu liatnya 😭 dia yang ngomong aku yg malu 😂,"['doktertifa', 'setiap', 'video', 'gibran', 'lewat', 'di', 'tl', 'cuma', 'kukewati', 'aja', 'harus', 'mengumpulkan', 'kekuatan', 'untuk', 'menahan', 'malu', 'liatnya', '😭', 'dia', 'yang', 'ngomong', 'aku', 'yg', 'malu', '😂']","['doktertifa', 'video', 'gibran', 'lewat', 'tl', 'cuma', 'kukewati', 'aja', 'mengumpulkan', 'kekuatan', 'menahan', 'malu', 'liatnya', '😭', 'ngomong', 'aku', 'yg', 'malu', '😂']","['doktertifa', 'video', 'gibran', 'lewat', 'tl', 'cuma', 'kukewati', 'aja', 'kumpul', 'kuat', 'tahan', 'malu', 'liat', '', 'ngomong', 'aku', 'yg', 'malu', '']"
@yaniarsim @jokowi @gibran_tweet Coba jelaskan ini @Kenikir27,yaniarsim jokowi gibrantweet coba jelaskan ini kenikir,"['yaniarsim', 'jokowi', 'gibrantweet', 'coba', 'jelaskan', 'ini', 'kenikir']","['yaniarsim', 'jokowi', 'gibrantweet', 'coba', 'jelaskan', 'kenikir']","['yaniarsim', 'jokowi', 'gibrantweet', 'coba', 'jelas', 'kenikir']"
@fauzaniqbalh @wietj4k @jogja_menyapa @gibran_tweet Nggih!,fauzaniqbalh wietjk jogjamenyapa gibrantweet nggih,"['fauzaniqbalh', 'wietjk', 'jogjamenyapa', 'gibrantweet', 'nggih']","['fauzaniqbalh', 'wietjk', 'jogjamenyapa', 'gibrantweet', 'nggih']","['fauzaniqbalh', 'wietjk', 'jogjamenyapa', 'gibrantweet', 'nggih']"
Kronologi Relawan Prabowo-Gibran Ditembak di Madura https://t.co/4txQQgjqkc,kronologi relawan prabowogibran ditembak di madura httpstcotxqqgjqkc,"['kronologi', 'relawan', 'prabowogibran', 'ditembak', 'di', 'madura', 'httpstcotxqqgjqkc']","['kronologi', 'relawan', 'prabowogibran', 'ditembak', 'madura', 'httpstcotxqqgjqkc']","['kronologi', 'rawan', 'prabowogibran', 'tembak', 'madura', 'httpstcotxqqgjqkc']"
Kronologi Relawan Prabowo-Gibran Ditembak di Madura https://t.co/sW4K4Bt1Gp,kronologi relawan prabowogibran ditembak di madura httpstcoswkbtgp,"['kronologi', 'relawan', 'prabowogibran', 'ditembak', 'di', 'madura', 'httpstcoswkbtgp']","['kronologi', 'relawan', 'prabowogibran', 'ditembak', 'madura', 'httpstcoswkbtgp']","['kronologi', 'rawan', 'prabowogibran', 'tembak', 'madura', 'httpstcoswkbtgp']"
"@_NusantaraLand_ @gibran_tweet @Alie_Fahnoor @BANGSAygSUJUD @AndriDesvi10785 @bengkeldodo @Bank_Joee_ @hartonometroadv @segorosegoro1 @prabowo @prabowogibran2 Anak haram konstitusi,heran msh ada yg puji2",nusantaraland gibrantweet aliefahnoor bangsaygsujud andridesvi bengkeldodo bankjoee hartonometroadv segorosegoro prabowo prabowogibran anak haram konstitusiheran msh ada yg puji,"['nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'anak', 'haram', 'konstitusiheran', 'msh', 'ada', 'yg', 'puji']","['nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'anak', 'haram', 'konstitusiheran', 'msh', 'yg', 'puji']","['nusantaraland', 'gibrantweet', 'aliefahnoor', 'bangsaygsujud', 'andridesvi', 'bengkeldodo', 'bankjoee', 'hartonometroadv', 'segorosegoro', 'prabowo', 'prabowogibran', 'anak', 'haram', 'konstitusiheran', 'msh', 'yg', 'puji']"
"Prabowo - Gibran: Aliansi Buruh Jepara, Kita Siap Menang! dekade08",prabowo  gibran aliansi buruh jepara kita siap menang dekade,"['prabowo', 'gibran', 'aliansi', 'buruh', 'jepara', 'kita', 'siap', 'menang', 'dekade']","['prabowo', 'gibran', 'aliansi', 'buruh', 'jepara', 'siap', 'menang', 'dekade']","['prabowo', 'gibran', 'aliansi', 'buruh', 'jepara', 'siap', 'menang', 'dekade']"
"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk mencari kunci kesuksesan politiknya @gunardi_saja  https://t.co/xHy0BQvpJX",gibran bikin solo gemilang cak imin mungkin masih sibuk mencari kunci kesuksesan politiknya gunardisaja  httpstcoxhybqvpjx,"['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'kunci', 'kesuksesan', 'politiknya', 'gunardisaja', 'httpstcoxhybqvpjx']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'kunci', 'kesuksesan', 'politiknya', 'gunardisaja', 'httpstcoxhybqvpjx']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'kunci', 'sukses', 'politik', 'gunardisaja', 'httpstcoxhybqvpjx']"
"Gibran bikin Solo eksis, Cak Imin nampaknya masih nyari tempat duduk di panggung politik @zomet13  https://t.co/rgAuMUc4rz",gibran bikin solo eksis cak imin nampaknya masih nyari tempat duduk di panggung politik zomet  httpstcorgaumucrz,"['gibran', 'bikin', 'solo', 'eksis', 'cak', 'imin', 'nampaknya', 'masih', 'nyari', 'tempat', 'duduk', 'di', 'panggung', 'politik', 'zomet', 'httpstcorgaumucrz']","['gibran', 'bikin', 'solo', 'eksis', 'cak', 'imin', 'nampaknya', 'nyari', 'tempat', 'duduk', 'panggung', 'politik', 'zomet', 'httpstcorgaumucrz']","['gibran', 'bikin', 'solo', 'eks', 'cak', 'imin', 'nampaknya', 'nyari', 'tempat', 'duduk', 'panggung', 'politik', 'zomet', 'httpstcorgaumucrz']"
"@Lembayung071 @ganjarpranowo @gibran_tweet Matur suwun nggih pak @ganjarpranowo , semoga rakyat yg waras dan cerdas tidak meiliki pemikiran yg negatif sama panjenengan nggih pak...🙏🏻🙏🏻🙏🏻 https://t.co/Ofbblydx8N",lembayung ganjarpranowo gibrantweet matur suwun nggih pak ganjarpranowo  semoga rakyat yg waras dan cerdas tidak meiliki pemikiran yg negatif sama panjenengan nggih pak🙏🏻🙏🏻🙏🏻 httpstcoofbblydxn,"['lembayung', 'ganjarpranowo', 'gibrantweet', 'matur', 'suwun', 'nggih', 'pak', 'ganjarpranowo', 'semoga', 'rakyat', 'yg', 'waras', 'dan', 'cerdas', 'tidak', 'meiliki', 'pemikiran', 'yg', 'negatif', 'sama', 'panjenengan', 'nggih', 'pak🙏🏻🙏🏻🙏🏻', 'httpstcoofbblydxn']","['lembayung', 'ganjarpranowo', 'gibrantweet', 'matur', 'suwun', 'nggih', 'pak', 'ganjarpranowo', 'semoga', 'rakyat', 'yg', 'waras', 'cerdas', 'meiliki', 'pemikiran', 'yg', 'negatif', 'sama', 'panjenengan', 'nggih', 'pak🙏🏻🙏🏻🙏🏻', 'httpstcoofbblydxn']","['lembayung', 'ganjarpranowo', 'gibrantweet', 'matur', 'suwun', 'nggih', 'pak', 'ganjarpranowo', 'moga', 'rakyat', 'yg', 'waras', 'cerdas', 'meiliki', 'pikir', 'yg', 'negatif', 'sama', 'panjenengan', 'nggih', 'pak', 'httpstcoofbblydxn']"
"Gibran bikin Solo hebat, Cak Imin mungkin masih sibuk mencari kunci sukses politik yang sesungguhnya @HadaitFiman  https://t.co/RzD6MFUTim",gibran bikin solo hebat cak imin mungkin masih sibuk mencari kunci sukses politik yang sesungguhnya hadaitfiman  httpstcorzdmfutim,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'kunci', 'sukses', 'politik', 'yang', 'sesungguhnya', 'hadaitfiman', 'httpstcorzdmfutim']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'kunci', 'sukses', 'politik', 'sesungguhnya', 'hadaitfiman', 'httpstcorzdmfutim']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'kunci', 'sukses', 'politik', 'sungguh', 'hadaitfiman', 'httpstcorzdmfutim']"
"Gibran bikin Solo gemilang, Cak Imin mungkin masih cari kunci keajaiban politik @cobeh2022  https://t.co/jRsnJdzP12",gibran bikin solo gemilang cak imin mungkin masih cari kunci keajaiban politik cobeh  httpstcojrsnjdzp,"['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'masih', 'cari', 'kunci', 'keajaiban', 'politik', 'cobeh', 'httpstcojrsnjdzp']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'cari', 'kunci', 'keajaiban', 'politik', 'cobeh', 'httpstcojrsnjdzp']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'cari', 'kunci', 'ajaib', 'politik', 'cobeh', 'httpstcojrsnjdzp']"
"Gibran bikin Solo hebat, Cak Imin mungkin masih sibuk mencari kunci jawaban di buku politik @JantunGPiisanG  https://t.co/qh0Z3G656h",gibran bikin solo hebat cak imin mungkin masih sibuk mencari kunci jawaban di buku politik jantungpiisang  httpstcoqhzgh,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'kunci', 'jawaban', 'di', 'buku', 'politik', 'jantungpiisang', 'httpstcoqhzgh']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'kunci', 'jawaban', 'buku', 'politik', 'jantungpiisang', 'httpstcoqhzgh']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'kunci', 'jawab', 'buku', 'politik', 'jantungpiisang', 'httpstcoqhzgh']"
"Gibran bikin Solo hebat, Cak Imin sepertinya masih mencari resep ajaib politik @MissKoral  https://t.co/eKAZ4aPmGm",gibran bikin solo hebat cak imin sepertinya masih mencari resep ajaib politik misskoral  httpstcoekazapmgm,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'sepertinya', 'masih', 'mencari', 'resep', 'ajaib', 'politik', 'misskoral', 'httpstcoekazapmgm']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'sepertinya', 'mencari', 'resep', 'ajaib', 'politik', 'misskoral', 'httpstcoekazapmgm']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'seperti', 'cari', 'resep', 'ajaib', 'politik', 'misskoral', 'httpstcoekazapmgm']"
"Gibran berhasil menciptakan keberhasilan di Solo, Jakarta dan Jateng? Masih jauh dari kata sukses @luckysubiakto  https://t.co/zYMYNvJzGA",gibran berhasil menciptakan keberhasilan di solo jakarta dan jateng masih jauh dari kata sukses luckysubiakto  httpstcozymynvjzga,"['gibran', 'berhasil', 'menciptakan', 'keberhasilan', 'di', 'solo', 'jakarta', 'dan', 'jateng', 'masih', 'jauh', 'dari', 'kata', 'sukses', 'luckysubiakto', 'httpstcozymynvjzga']","['gibran', 'berhasil', 'menciptakan', 'keberhasilan', 'solo', 'jakarta', 'jateng', 'jauh', 'kata', 'sukses', 'luckysubiakto', 'httpstcozymynvjzga']","['gibran', 'hasil', 'cipta', 'hasil', 'solo', 'jakarta', 'jateng', 'jauh', 'kata', 'sukses', 'luckysubiakto', 'httpstcozymynvjzga']"
"Gaya Muhaimin memimpin bikin Jakarta-Jateng malah merosot, beda banget sama Gibran yang penuh prestasi @HMMurah3  https://t.co/gKrmMR1Y1d",gaya muhaimin memimpin bikin jakartajateng malah merosot beda banget sama gibran yang penuh prestasi hmmurah  httpstcogkrmmryd,"['gaya', 'muhaimin', 'memimpin', 'bikin', 'jakartajateng', 'malah', 'merosot', 'beda', 'banget', 'sama', 'gibran', 'yang', 'penuh', 'prestasi', 'hmmurah', 'httpstcogkrmmryd']","['gaya', 'muhaimin', 'memimpin', 'bikin', 'jakartajateng', 'malah', 'merosot', 'beda', 'banget', 'sama', 'gibran', 'penuh', 'prestasi', 'hmmurah', 'httpstcogkrmmryd']","['gaya', 'muhaimin', 'pimpin', 'bikin', 'jakartajateng', 'malah', 'merosot', 'beda', 'banget', 'sama', 'gibran', 'penuh', 'prestasi', 'hmmurah', 'httpstcogkrmmryd']"
"Gibran bikin Solo hebat, Cak Imin nampaknya masih sibuk cari kunci sukses di dalam laci politik @asboediono_id  https://t.co/D4aql9U3fB",gibran bikin solo hebat cak imin nampaknya masih sibuk cari kunci sukses di dalam laci politik asboedionoid  httpstcodaqlufb,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'nampaknya', 'masih', 'sibuk', 'cari', 'kunci', 'sukses', 'di', 'dalam', 'laci', 'politik', 'asboedionoid', 'httpstcodaqlufb']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'nampaknya', 'sibuk', 'cari', 'kunci', 'sukses', 'laci', 'politik', 'asboedionoid', 'httpstcodaqlufb']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'nampaknya', 'sibuk', 'cari', 'kunci', 'sukses', 'laci', 'politik', 'asboedionoid', 'httpstcodaqlufb']"
"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk mencari jalan menuju podium politik @Eriswijaya2  https://t.co/IBgi1bTXbH",gibran bikin solo gemilang cak imin mungkin masih sibuk mencari jalan menuju podium politik eriswijaya  httpstcoibgibtxbh,"['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'jalan', 'menuju', 'podium', 'politik', 'eriswijaya', 'httpstcoibgibtxbh']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'jalan', 'menuju', 'podium', 'politik', 'eriswijaya', 'httpstcoibgibtxbh']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'jalan', 'tuju', 'podium', 'politik', 'eriswijaya', 'httpstcoibgibtxbh']"
"Gibran bikin Solo hebat, Cak Imin mungkin masih sibuk mencari jalan keluar dari labirin politiknya @soeyoto1  https://t.co/zU6h9DpuQI",gibran bikin solo hebat cak imin mungkin masih sibuk mencari jalan keluar dari labirin politiknya soeyoto  httpstcozuhdpuqi,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'jalan', 'keluar', 'dari', 'labirin', 'politiknya', 'soeyoto', 'httpstcozuhdpuqi']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'jalan', 'keluar', 'labirin', 'politiknya', 'soeyoto', 'httpstcozuhdpuqi']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'jalan', 'keluar', 'labirin', 'politik', 'soeyoto', 'httpstcozuhdpuqi']"
"Gibran pinter banget, Solo ekonominya melejit, sementara Muhaimin di Jakarta-Jateng bikin lesu @CitraShanie  https://t.co/aT63T3khGH",gibran pinter banget solo ekonominya melejit sementara muhaimin di jakartajateng bikin lesu citrashanie  httpstcoattkhgh,"['gibran', 'pinter', 'banget', 'solo', 'ekonominya', 'melejit', 'sementara', 'muhaimin', 'di', 'jakartajateng', 'bikin', 'lesu', 'citrashanie', 'httpstcoattkhgh']","['gibran', 'pinter', 'banget', 'solo', 'ekonominya', 'melejit', 'muhaimin', 'jakartajateng', 'bikin', 'lesu', 'citrashanie', 'httpstcoattkhgh']","['gibran', 'pinter', 'banget', 'solo', 'ekonomi', 'lejit', 'muhaimin', 'jakartajateng', 'bikin', 'lesu', 'citrashanie', 'httpstcoattkhgh']"
Duh! Mahfud MD Ternyata juga Pernah Langgar Etika saat Jadi Ketua MK https://t.co/FvcXHC7fUW  #asalbukanmerah #2024gantiwarna  #karawangbergerak #Gibran #GibranRakabuming #Pemilu2024 #DulurGibran #MasGibran #Gibran2024,duh mahfud md ternyata juga pernah langgar etika saat jadi ketua mk httpstcofvcxhcfuw  asalbukanmerah gantiwarna  karawangbergerak gibran gibranrakabuming pemilu dulurgibran masgibran gibran,"['duh', 'mahfud', 'md', 'ternyata', 'juga', 'pernah', 'langgar', 'etika', 'saat', 'jadi', 'ketua', 'mk', 'httpstcofvcxhcfuw', 'asalbukanmerah', 'gantiwarna', 'karawangbergerak', 'gibran', 'gibranrakabuming', 'pemilu', 'dulurgibran', 'masgibran', 'gibran']","['duh', 'mahfud', 'md', 'ternyata', 'pernah', 'langgar', 'etika', 'jadi', 'ketua', 'mk', 'httpstcofvcxhcfuw', 'asalbukanmerah', 'gantiwarna', 'karawangbergerak', 'gibran', 'gibranrakabuming', 'pemilu', 'dulurgibran', 'masgibran', 'gibran']","['duh', 'mahfud', 'md', 'nyata', 'pernah', 'langgar', 'etika', 'jadi', 'ketua', 'mk', 'httpstcofvcxhcfuw', 'asalbukanmerah', 'gantiwarna', 'karawangbergerak', 'gibran', 'gibranrakabuming', 'milu', 'dulurgibran', 'masgibran', 'gibran']"
"Solo cemerlang, Gibran jadi andalan, Jakarta dan Jateng? Hmmm, jauh dari harapan @f_fathur  https://t.co/hbL1Zmbtuy",solo cemerlang gibran jadi andalan jakarta dan jateng hmmm jauh dari harapan ffathur  httpstcohblzmbtuy,"['solo', 'cemerlang', 'gibran', 'jadi', 'andalan', 'jakarta', 'dan', 'jateng', 'hmmm', 'jauh', 'dari', 'harapan', 'ffathur', 'httpstcohblzmbtuy']","['solo', 'cemerlang', 'gibran', 'jadi', 'andalan', 'jakarta', 'jateng', 'hmmm', 'jauh', 'harapan', 'ffathur', 'httpstcohblzmbtuy']","['solo', 'cemerlang', 'gibran', 'jadi', 'andal', 'jakarta', 'jateng', 'hmmm', 'jauh', 'harap', 'ffathur', 'httpstcohblzmbtuy']"
"@gibran_tweet  ES GE I E..gitu ya mas, Bukan nya ES GI AY I..Kliatan anda saja membaca text saat membacakan kepanjangannya..Singkatan B.Inggris diucapkan B.Indonesia.?? kata lulusan Singapura, Dasar Penipuan publik.. Belajar lagi, jangan nyontek terus apalagi dengar dri earphone.",gibrantweet  es ge i egitu ya mas bukan nya es gi ay ikliatan anda saja membaca text saat membacakan kepanjangannyasingkatan binggris diucapkan bindonesia kata lulusan singapura dasar penipuan publik belajar lagi jangan nyontek terus apalagi dengar dri earphone,"['gibrantweet', 'es', 'ge', 'i', 'egitu', 'ya', 'mas', 'bukan', 'nya', 'es', 'gi', 'ay', 'ikliatan', 'anda', 'saja', 'membaca', 'text', 'saat', 'membacakan', 'kepanjangannyasingkatan', 'binggris', 'diucapkan', 'bindonesia', 'kata', 'lulusan', 'singapura', 'dasar', 'penipuan', 'publik', 'belajar', 'lagi', 'jangan', 'nyontek', 'terus', 'apalagi', 'dengar', 'dri', 'earphone']","['gibrantweet', 'es', 'ge', 'i', 'egitu', 'mas', 'bukan', 'nya', 'es', 'gi', 'ay', 'ikliatan', 'membaca', 'text', 'membacakan', 'kepanjangannyasingkatan', 'binggris', 'diucapkan', 'bindonesia', 'kata', 'lulusan', 'singapura', 'dasar', 'penipuan', 'publik', 'belajar', 'jangan', 'nyontek', 'terus', 'dengar', 'dri', 'earphone']","['gibrantweet', 'es', 'ge', 'i', 'egitu', 'mas', 'bukan', 'nya', 'es', 'gi', 'ay', 'ikliatan', 'baca', 'text', 'baca', 'kepanjangannyasingkatan', 'binggris', 'ucap', 'bindonesia', 'kata', 'lulus', 'singapura', 'dasar', 'tipu', 'publik', 'ajar', 'jangan', 'nyontek', 'terus', 'dengar', 'dri', 'earphone']"
